#ELSD# 1638 819 texture.pgm (width height input)
# FORMAT:
#   line <x1> <y1> <x2> <y2>
#   circle <cx> <cy> <rx> <ry> <angle_start> <angle_end>
#   eclipse <x> <y> <rx> <ry> <rotation> <angle_start> <angle_end>
line 998.054791 326.735198 1029.026505 311.181070
line 918.135687 400.136187 898.117927 399.698516
line 132.070868 455.612938 132.467278 503.130487
line 691.633664 485.625327 691.586193 450.623696
line 1142.916139 519.381850 1142.300545 500.611044
line 1224.580735 554.382929 1225.352229 534.364488
line 189.500735 541.092213 226.977684 531.006560
line 1558.285924 541.196731 1532.933602 535.181709
line 1596.999171 551.185733 1583.027060 548.668659
line 148.107982 554.258303 127.988984 557.192317
line 14.374974 556.443058 45.624974 556.441159
line 342.185517 588.874608 331.888978 594.401043
line 242.797383 730.838867 262.776155 724.521732
line 901.814580 753.932731 864.337274 751.129339
line 211.924447 58.868900 146.813210 52.507434
line 1055.422585 236.522788 1031.628975 250.196905
line 56.896111 417.349203 0.585763 415.816862
line 1022.184343 461.746561 1023.539065 478.193854
line 860.532459 496.679041 841.708070 495.026322
line 710.833806 512.677182 728.081098 520.719156
line 1349.578287 539.405823 1352.969332 517.040926
line 1184.558744 525.649458 1179.566967 563.150553
line 4.378115 550.573370 23.135260 551.704931
line 1609.355889 553.946719 1595.671434 553.628456
line 584.384888 564.492137 568.125216 564.350215
line 1206.929741 568.959552 1189.404599 566.650363
line 533.144889 748.371560 513.131811 748.637528
line 1606.863777 752.513994 1625.653358 752.168867
line 1521.815024 788.534138 1500.583879 790.048475
line 1168.122709 801.722749 1141.878651 802.117630
line 1436.943284 100.715138 1413.429917 118.527508
line 1413.549521 118.600176 1394.201976 139.212593
line 763.094788 333.711142 778.247819 334.492180
line 1324.375000 353.125000 1324.375000 378.125000
line 61.875000 404.375000 61.875000 376.875000
line 960.704812 391.877312 959.762945 424.386240
line 898.131729 497.561935 861.886905 497.128799
line 1633.723430 501.820632 1631.427364 529.337649
line 60.319525 483.116432 58.987354 530.614128
line 1496.116203 544.392421 1496.914763 521.876410
line 1615.576275 547.159238 1591.671620 543.061418
line 1199.317625 602.311020 1251.894156 609.229422
line 849.370233 727.501029 871.876447 727.443777
line 879.328979 728.462074 914.303116 726.699023
line 1349.254246 743.329861 1368.042288 741.159116
line 168.128724 753.201808 153.103439 753.930308
line 340.715643 771.486219 320.674524 773.595536
line 411.900787 780.477955 428.303952 783.354574
line 524.456439 789.713653 510.593736 788.474866
line 1516.774850 69.055509 1470.381550 83.598368
line 310.319050 118.292052 281.731869 126.368370
line 1510.366699 226.082336 1495.247621 217.543171
line 981.695264 283.902481 997.031533 287.447888
line 1034.001715 308.341013 1017.268331 304.080259
line 682.184018 314.986831 666.078632 307.188181
line 68.169677 358.694427 93.144110 360.333891
line 562.001675 446.541797 550.453993 448.137361
line 1498.210571 466.879573 1497.407618 481.903466
line 601.792810 530.622724 603.004188 486.871655
line 1354.602268 510.494108 1364.120898 527.021346
line 420.381552 534.377724 419.262358 434.362273
line 1159.266283 594.975438 1198.320248 602.046655
line 421.758767 739.271078 449.270624 736.909200
line 430.602417 766.531867 411.851368 767.765927
line 1363.140270 785.161211 1385.615907 785.901195
line 1494.765691 786.420935 1480.808548 789.086187
line 1260.632467 810.464304 1206.882363 807.966548
line 145.636607 52.830457 100.608013 51.056088
line 753.909136 197.387667 781.748384 226.994059
line 1016.957883 303.920547 1000.348454 300.891320
line 477.538645 320.677644 474.168744 283.143518
line 348.185277 397.287143 324.574671 400.740251
line 88.233394 431.875333 88.145072 460.625062
line 655.807336 465.608680 654.465487 450.616901
line 1046.689437 473.441101 1071.695665 468.472443
line 990.586226 481.211155 973.162470 480.058565
line 1454.436982 493.608820 1429.368003 496.820386
line 261.848844 538.213110 306.955582 551.603552
line 340.519564 557.348689 310.610237 550.691326
line 1283.112955 582.012139 1265.637977 580.477254
line 1486.959385 629.968172 1474.358747 631.760750
line 1635.726037 692.893382 1623.984038 687.771241
line 130.652050 722.884004 91.829929 718.526558
line 1344.375320 794.327933 1316.874849 794.324473
line 220.625000 801.875000 198.125000 801.875000
line 1195.631841 810.446440 1236.869207 812.026211
line 454.411997 812.409639 376.893485 814.016653
line 1469.276742 84.182005 1437.889289 100.162023
line 176.837355 189.329497 222.712512 151.376412
line 1103.974578 272.122837 1056.553481 291.070313
line 108.798448 307.762407 119.164868 291.278972
line 700.527888 312.735966 683.173200 317.068093
line 1396.326576 380.620324 1395.926629 320.614658
line 1515.995838 428.151319 1514.135909 454.358031
line 908.005345 439.543960 923.233847 437.858389
line 906.325227 507.771442 897.091076 456.835827
line 1436.081666 520.656530 1432.370433 574.409206
line 1167.178453 601.051882 1149.329013 598.439170
line 1263.128162 599.247513 1303.134554 600.239785
line 1253.106602 608.618492 1268.128117 608.253175
line 1561.931744 627.672292 1549.316581 626.091073
line 1534.323178 662.025444 1510.782840 653.916773
line 441.984497 733.206965 429.361071 732.023590
line 389.385268 735.547777 413.212610 738.716140
line 334.384965 766.790108 320.677119 765.181002
line 1078.123971 810.395097 995.625625 810.764490
line 293.995248 300.706895 329.324992 289.221176
line 1080.761239 292.193569 1036.996829 310.909874
line 904.300308 333.241176 950.690933 334.565628
line 963.984141 390.623145 963.823947 424.378317
line 61.144133 419.348929 60.321254 481.871002
line 131.784871 504.376318 132.150438 529.370971
line 1519.459152 525.333245 1564.331486 538.275865
line 1204.433397 593.858777 1231.865161 596.961974
line 1349.396702 809.757166 1374.381078 810.381938
line 54.367003 813.457639 104.374100 813.021722
line 741.855018 194.398131 722.363547 177.559485
line 782.184729 232.857404 757.895236 204.743548
line 1331.617840 220.514935 1323.028378 240.583646
line 1181.865152 259.334561 1126.783328 272.748568
line 934.328091 277.621229 955.729253 278.966538
line 956.589198 279.974577 981.572134 283.835010
line 1058.087275 330.754442 1078.200403 336.616276
line 1466.607817 386.845346 1462.587781 423.065374
line 1321.176196 419.389646 1321.909059 391.809475
line 163.124478 418.421772 131.874574 418.366775
line 1234.134426 430.611658 1232.191675 465.642562
line 1084.208546 506.868594 1085.747412 466.879711
line 734.898392 491.732193 733.198210 470.619105
line 1445.633237 492.162769 1429.360790 492.628555
line 1635.473780 453.121595 1634.375389 501.903154
line 1399.409485 500.921675 1368.146006 504.555710
line 941.855034 545.941411 960.596462 545.540601
line 343.336155 594.912085 359.538930 588.541966
line 118.104224 769.052080 151.875276 766.879283
line 500.643828 793.380006 524.356848 791.629159
line 1149.356562 811.081243 1194.361314 810.035833
line 1547.001357 250.438562 1513.424994 227.682364
line 1070.404443 292.561137 1098.071781 281.738943
line 1330.618478 338.124978 1330.703804 313.125269
line 741.612190 470.629779 741.794801 480.671920
line 363.530405 474.364431 363.889493 488.137658
line 1349.604417 505.649182 1351.065303 491.789653
line 518.876207 500.602413 518.365265 511.885880
line 1531.838524 534.472078 1516.636390 528.760041
line 215.616382 546.682941 196.792103 547.527650
line 547.938538 556.225637 564.398050 554.609797
line 986.909422 567.103834 966.800350 570.128738
line 111.838031 572.438747 90.597402 571.045851
line 55.617126 590.093041 74.363018 589.815554
line 1583.173843 754.960915 1599.336412 756.149656
line 365.658569 770.867114 353.054249 772.614721
line 1196.862606 805.482419 1171.942255 807.648688
line 1497.919656 83.546325 1548.237188 71.077738
line 1391.107315 143.464315 1382.741772 155.355394
line 1457.063497 207.666796 1473.160463 214.288795
line 896.875000 409.375000 858.125000 409.375000
line 1630.588682 478.186413 1632.617128 438.099301
line 1562.530373 480.598209 1560.839161 518.134649
line 1069.398020 553.081265 1039.208660 537.191024
line 568.123025 719.869494 583.126190 719.830272
line 1500.632292 807.794944 1404.374044 805.668287
line 526.846242 812.084551 460.612293 813.915262
line 1116.875000 813.125000 1081.875000 813.125000
line 1031.672342 255.264834 1055.587471 241.808303
line 280.918984 304.374046 293.320393 301.455161
line 1323.280476 340.628232 1323.903755 310.641186
line 1330.511843 371.874727 1330.590179 339.374916
line 989.976735 386.868378 990.500163 335.623725
line 324.346139 403.998626 343.177115 402.554628
line 1225.521917 533.109521 1228.697503 511.960965
line 1308.578710 571.956657 1312.915125 547.862257
line 1227.623194 528.124095 1227.555530 565.621717
line 1520.615432 642.439988 1540.611530 642.160678
line 1373.058573 746.310345 1393.123201 745.575862
line 1364.481026 795.680199 1345.547350 794.000028
line 34.325288 58.932833 44.478027 57.791378
line 297.024460 76.243179 243.042554 63.473527
line 1587.558129 286.117799 1550.787829 252.944515
line 1321.833235 280.623916 1322.481512 255.640738
line 964.307886 369.389839 959.858856 349.268017
line 1515.738928 404.369535 1513.639222 360.600332
line 308.166141 396.087096 290.582938 397.652556
line 490.703543 433.121700 491.544515 453.138885
line 597.653891 488.003751 600.022400 503.218806
line 740.443367 483.061461 740.753340 494.371483
line 1475.733128 586.392877 1489.388381 584.470028
line 254.383557 667.786750 236.863147 667.343500
line 163.058801 698.349692 181.194274 703.692772
line 674.315473 781.142609 661.796576 782.160122
line 83.131268 801.797065 99.376727 803.103530
line 199.466225 806.268712 176.728670 802.847523
line 168.125618 810.552032 240.620411 811.166482
line 241.940344 63.961391 213.119763 59.408149
line 425.555349 368.127604 426.677130 398.132398
line 418.421778 363.113806 419.788883 399.359389
line 1461.721805 410.622686 1462.174948 380.629532
line 646.404917 460.233336 648.094053 474.378695
line 364.005351 489.370090 363.573516 521.880958
line 317.199914 466.874910 317.217841 531.875250
line 126.894246 557.319150 113.122248 556.990239
line 49.391775 559.780256 30.518885 560.561490
line 1613.198636 572.718804 1626.952974 571.518509
line 1342.813462 598.077161 1347.775500 565.763278
line 1559.364054 587.528880 1575.631522 587.230171
line 580.606870 713.021018 562.988625 716.092827
line 480.604907 770.185436 503.115012 769.156490
line 1524.398120 780.314676 1540.651035 781.525541
line 238.122861 815.428592 149.369774 816.395111
line 1399.375000 816.875000 1495.625000 816.875000
line 1381.998217 155.691045 1359.559559 197.553919
line 1125.599859 205.544604 1101.046513 213.222899
line 329.599879 289.429881 340.525391 287.547011
line 733.308399 327.634499 754.135710 335.421853
line 643.181504 383.125125 643.256298 349.375291
line 233.526710 509.370158 231.884320 373.124888
line 1337.704693 506.664840 1339.118041 520.650967
line 425.058163 531.802461 425.438145 541.928916
line 702.748731 557.426255 677.181433 571.194057
line 419.341986 611.997117 404.103961 607.877561
line 365.609386 765.315963 335.622777 766.831008
line 330.638524 810.214868 291.878446 810.839019
line 1136.879571 810.748794 1119.357305 811.395727
line 1448.125000 813.125000 1400.625000 813.125000
line 93.125000 815.625000 53.125000 815.625000
line 1209.368246 816.191421 1129.379619 815.237661
line 271.638215 127.432630 305.298744 115.921011
line 1081.929923 218.248080 1105.457352 207.749306
line 1089.550669 242.266618 1064.537348 253.486921
line 345.412144 285.906275 358.122465 283.113463
line 1322.640295 306.867891 1323.006591 281.891596
line 1481.007344 310.528690 1404.535164 288.811029
line 704.298830 324.572406 751.940530 342.955170
line 191.289218 340.621669 191.210985 354.378332
line 1089.375000 366.875000 1089.375000 329.375000
line 1401.043425 350.673918 1397.838029 378.091450
line 1060.559879 385.619967 1061.823173 369.274386
line 804.314561 380.516126 783.721534 391.947850
line 646.032014 455.389128 646.475932 460.860227
line 1628.696638 504.419097 1630.628566 479.375275
line 614.709379 486.778159 612.183766 510.657657
line 619.364428 586.842811 652.035083 576.112403
line 425.756269 598.476399 450.770280 602.130492
line 918.174479 708.543848 901.856864 710.471475
line 1430.675060 795.099177 1411.975544 793.318908
line 251.889015 804.040927 226.880588 802.991790
line 1389.368093 809.817754 1420.629985 810.305451
line 376.876674 813.770954 334.370073 813.653172
line 126.874977 813.185874 176.874970 813.204926
line 111.877962 58.076085 178.187615 62.090806
line 1556.730166 69.621754 1599.423128 63.458380
line 202.983370 65.354022 236.927154 70.264482
line 1475.849111 92.471921 1496.941757 84.552808
line 358.639536 105.953404 324.929092 87.132553
line 1003.321167 288.367545 1036.275493 294.784269
line 1466.554066 350.618319 1466.085336 373.134583
line 1568.318163 369.380948 1567.355657 400.639800
line 1632.421851 436.895915 1633.139759 418.125564
line 426.881710 399.374795 428.483431 451.864062
line 1340.813984 485.579680 1339.905688 506.844275
line 305.604188 602.020307 275.505500 597.709338
line 289.429686 768.480423 276.843003 770.417040
line 291.855439 789.003707 269.352044 790.189259
line 45.617994 57.439354 110.623493 58.246394
line 1599.310892 63.673200 1635.600629 60.358207
line 282.692635 129.031309 271.582151 132.045564
line 1321.885745 252.751167 1256.903501 250.883396
line 1541.862115 253.141018 1567.418917 273.698819
line 469.400780 281.145093 428.066458 283.193963
line 630.787324 301.323727 678.223231 315.291394
line 965.741436 346.871710 966.977597 390.622101
line 424.520838 398.118163 422.763855 360.641931
line 221.975876 406.867403 218.491257 360.597417
line 628.138450 402.229845 611.864451 402.846712
line 768.160156 490.080130 755.641727 490.305232
line 1026.801649 540.807627 1013.232392 535.357620
line 1348.472282 560.653785 1350.024345 541.928822
line 458.039612 611.345204 424.162297 616.805268
line 1044.331428 633.572150 1008.060420 630.037741
line 1226.651237 759.586180 1246.793680 755.247472
line 655.632847 785.700511 674.311030 783.759439
line 280.630063 811.711092 249.371276 810.745572
line 743.395674 34.947402 778.316052 48.896724
line 779.546513 49.133813 796.242498 61.006653
line 0.600780 60.200131 33.137560 58.345320
line 324.358028 86.923985 297.098676 77.479416
line 422.150162 186.726494 407.272599 159.160414
line 255.697431 313.333638 280.332169 304.781490
line 973.025246 340.439725 997.177097 327.436090
line 130.335003 323.135874 131.319688 349.395823
line 768.701293 359.354395 767.821660 388.115723
line 990.887430 415.614026 989.945981 393.101123
line 1635.754635 416.882603 1634.069913 445.607106
line 965.850015 481.991177 952.875663 480.766496
line 236.861186 528.160721 259.377737 536.867922
line 308.062983 549.590373 280.674321 541.703720
line 581.735353 623.934766 604.339905 616.764363
line 391.874511 770.056304 418.124497 770.075156
line 304.366762 803.312252 285.652985 802.488919
line 1375.611593 807.069204 1347.984379 805.161967
line 1570.631441 808.239444 1543.148146 809.786258
line 1548.151992 812.209373 1570.606575 810.396755
line 389.883521 135.138340 369.707890 114.056421
line 406.836500 158.152718 390.620361 135.628340
line 1484.448898 219.233084 1512.227621 233.697811
line 1255.570435 251.314143 1190.577540 257.637169
line 1099.231215 281.431225 1121.792762 274.121182
line 1022.643109 308.136028 1010.550104 315.502042
line 1029.626173 314.893516 1009.503828 324.640950
line 754.201275 334.938500 762.987367 335.292357
line 843.131552 370.459368 815.526407 369.367367
line 1566.762394 425.609102 1563.920676 445.737334
line 1338.481317 521.782022 1332.611453 578.201620
line 1077.740804 515.606317 1076.340142 544.409776
line 277.920424 541.187554 236.670675 526.186866
line 1031.905260 544.673958 1013.094930 546.577927
line 263.199177 764.996290 275.523502 763.524874
line 655.625000 816.875000 560.625000 816.875000
line 1423.190748 124.457504 1441.968996 109.492950
line 1360.742642 279.925581 1331.965777 275.085304
line 1087.976285 317.774979 1119.396386 304.425334
line 126.612383 346.883204 125.830910 321.868567
line 1625.158334 413.135212 1625.810277 363.127415
line 370.414133 404.384449 372.375605 448.158580
line 1460.076044 448.082334 1461.725212 426.863358
line 640.739166 483.888747 654.371410 481.850981
line 1626.678345 528.099876 1629.881156 503.029970
line 956.814986 536.222634 940.478674 534.582138
line 1465.932808 535.653620 1463.952512 556.951941
line 995.625000 806.875000 971.875000 806.875000
line 1359.760237 198.271852 1350.745262 221.920844
line 1329.726687 274.366871 1329.264648 254.377551
line 1030.453118 257.884166 1007.862411 274.007072
line 359.300858 282.742658 384.329288 277.889266
line 1450.540661 310.990425 1416.854068 303.215696
line 420.244735 295.559677 425.601117 366.876794
line 1367.505153 455.626156 1367.474836 439.373881
line 50.507584 550.614581 51.617930 538.102188
line 25.571454 550.512997 46.833197 551.513420
line 1425.440365 583.599412 1390.627814 591.886820
line 453.197219 600.356831 462.297141 602.807473
line 46.908602 808.057837 23.142272 808.732990
line 85.575848 808.825167 63.032514 810.840428
line 691.856582 25.756273 719.341669 29.612564
line 179.312493 62.397611 201.937357 65.103643
line 237.107103 322.419319 257.187134 313.857006
line 845.662521 380.317894 826.887337 378.024023
line 869.362895 380.151454 846.877587 380.726211
line 418.803662 429.405700 415.782644 373.183696
line 1174.863243 416.871579 1174.683573 456.876386
line 359.626548 525.625496 359.732444 471.878167
line 1558.711176 485.664788 1561.087476 450.656392
line 1086.679857 516.866134 1088.496089 476.891860
line 436.881588 548.218501 463.089545 546.371826
line 1418.238065 591.428608 1404.410057 593.374169
line 923.112963 663.239617 940.681745 665.084674
line 1306.873273 809.552891 1343.119855 809.904869
line 720.502865 29.862688 741.971603 35.239262
line 1405.250648 141.486068 1422.453877 124.927739
line 1133.136681 210.656873 1105.662116 220.726271
line 1351.831503 289.687420 1331.699640 286.884531
line 1040.306894 306.190966 1069.680128 292.531127
line 310.720177 304.748676 359.191068 292.402863
line 1090.625000 416.875000 1090.625000 374.375000
line 1429.340156 580.621898 1430.895737 563.149103
line 1442.194698 584.179433 1419.506404 591.058398
line 1393.182099 587.196324 1356.965094 593.632005
line 860.698127 668.697039 848.208607 667.349881
line 406.907396 734.227711 390.358251 730.587794
line 310.627658 784.314781 331.891408 785.253228
line 894.371581 802.272958 925.619274 802.541448
line 285.625000 815.625000 244.375000 815.625000
line 1113.273081 233.544941 1090.125144 241.707468
line 1209.333166 241.649018 1163.049487 250.217089
line 1161.880138 250.644192 1143.134944 255.662149
line 1322.596504 361.881906 1322.799890 340.633853
line 968.214115 407.902378 969.764114 417.225926
line 662.222686 484.353003 660.721091 460.618921
line 1478.810304 551.941166 1480.985715 529.409827
line 1415.699939 580.910565 1394.284577 586.530427
line 1423.125000 810.625000 1456.875000 810.625000
line 238.137314 70.574543 282.019259 81.283895
line 1442.983665 109.102512 1475.235472 92.374007
line 1403.283579 288.700766 1373.184619 281.621518
line 258.186152 323.297797 310.346654 304.838477
line 1566.107485 408.044096 1564.516227 423.139887
line 1171.225322 535.561586 1168.663674 561.805568
line 1275.628867 811.717408 1299.364579 812.299761
line 759.375000 815.625000 719.375000 815.625000
line 1462.875567 368.116513 1463.512798 349.388195
line 971.433420 368.160451 971.826752 386.928405
line 314.375000 515.625000 314.375000 469.375000
line 238.125000 443.125000 238.125000 503.125000
line 1017.474953 518.200426 1021.989951 524.672844
line 45.625466 554.385693 71.934451 553.238930
line 1165.645625 564.376652 1164.145613 583.106629
line 276.875000 801.875000 254.375000 801.875000
line 1139.330429 804.051019 1120.591161 806.629026
line 160.601858 808.400541 143.120187 806.932308
line 1371.425093 190.349626 1389.892852 160.176876
line 1233.120346 239.329467 1210.600089 241.631278
line 1010.657101 275.669109 1035.326844 257.715314
line 1009.297388 315.490540 993.320026 324.712875
line 1144.267377 391.872262 1144.807601 370.636005
line 878.134399 374.599748 860.612768 375.332513
line 290.514399 375.944396 304.338190 380.731302
line 973.259602 386.650088 972.036898 399.509249
line 475.752767 620.575701 455.579085 618.591922
line 436.883981 804.813216 465.621911 804.224253
line 23.145255 811.129439 46.877738 811.774204
line 1003.123398 814.488612 976.860992 814.118209
line 1270.625134 815.581845 1210.625717 815.394949
line 415.160897 355.655929 413.911335 336.905900
line 1175.832517 370.627371 1175.332614 414.371659
line 85.625000 459.375000 85.625000 435.625000
line 463.105453 801.528409 439.360482 802.867589
line 1475.625000 815.625000 1449.375000 815.625000
line 1576.874059 816.109955 1595.623989 816.146323
line 398.160092 284.638663 421.823649 281.489179
line 671.947933 306.370313 685.688675 305.025712
line 905.623390 325.616109 920.366299 322.946386
line 979.376441 361.874911 980.690581 383.120944
line 761.204668 369.374747 761.214493 391.874743
line 1205.506629 426.852045 1201.632772 446.828026
line 996.612979 504.994975 1008.847430 510.165638
line 1241.816661 775.450529 1251.190482 772.316165
line 1390.516493 159.285256 1404.082476 142.883058
line 219.675529 454.384970 220.836741 419.382024
line 1339.678519 549.407286 1336.626524 578.098569
line 1071.663068 564.823318 1047.904289 553.591887
line 545.648052 812.751186 569.384870 814.214936
line 975.500723 399.386242 977.651923 423.167793
line 387.081199 608.980375 371.237932 600.701968
line 303.140773 816.623055 286.876263 815.604821
line 331.875000 816.875000 304.375000 816.875000
line 1254.362341 245.831722 1279.373826 245.528233
line 226.811708 431.875295 226.701097 408.125810
line 103.125116 536.642605 81.875121 536.632022
line 893.120769 322.362391 904.384292 322.299904
line 226.068541 406.881574 225.966659 394.382404
line 132.229077 535.531142 131.036172 546.918075
line 1521.875000 816.875000 1556.875000 816.875000
